network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,kn,0.5,0.50417,1,8,0,0.0,0.5336727063516872,0.37101416338890275,0.5608272381220315,-0.0015452513757665649,,,,metis
email-Eu-core,kn,0.5,0.50118,2,8,0,0.0,0.5270447051154892,0.3292466453419333,0.5545851775884192,0.005063923661041768,,,,metis
email-Eu-core,kn,0.5,0.50386,3,8,0,0.0,0.523655357659191,0.3461578309177548,0.55139321801416,0.006054846951041941,,,,metis
email-Eu-core,kn,0.5,0.50417,4,8,0,0.0,0.5506235994600257,0.3792084931158768,0.5767910586742788,-0.00035771749891899094,,,,metis
email-Eu-core,kn,0.5,0.50118,5,8,0,0.0,0.5519494336424151,0.38746924655907666,0.5780397000810197,-0.003345542042110564,,,,metis
email-Eu-core,kn,0.5,0.50386,6,8,0,0.0,0.5342296269817141,0.3781201126145772,0.5613517171148813,-0.010113221585703979,,,,metis
email-Eu-core,kn,0.5,0.50417,7,8,0,0.0,0.5064193211362011,0.3497703919378686,0.5351608221754016,-0.0004058606202086749,,,,metis
email-Eu-core,kn,0.5,0.50118,8,8,0,0.0,0.5463388904488928,0.37941014283321195,0.5727558623483882,0.0020464824569809852,,,,metis
email-Eu-core,kn,0.5,0.50386,9,8,0,0.0,0.5303769634431786,0.35730591299989173,0.5577234083971065,-0.0015964690202872926,,,,metis
email-Eu-core,ld,0.5,0.49994,0,8,0,0.0,0.28574167458476313,0.17803620375380785,0.32733338705929765,0.0013540313927807466,,,,metis
email-Eu-core,ld,0.5,0.49994,1,8,0,0.0,0.28574167458476313,0.17803620375380785,0.32733338705929765,-0.0025992027161652552,,,,metis
email-Eu-core,ld,0.5,0.49994,2,8,0,0.0,0.3206177756959831,0.20752578587610382,0.36017863015453366,0.0010488855372140587,,,,metis
email-Eu-core,ld,0.5,0.49994,3,8,0,0.0,0.31998738445891,0.21657334963596536,0.35958492977051837,-0.0068643495615045855,,,,metis
email-Eu-core,ld,0.5,0.49994,4,8,0,0.0,0.30335496995051753,0.19625340606661457,0.34392104845116334,-0.0035897138826732115,,,,metis
email-Eu-core,ld,0.5,0.49994,5,8,0,0.0,0.3213204763989222,0.199522055115605,0.3608403949617133,0.0003564729724334914,,,,metis
email-Eu-core,ld,0.5,0.49994,6,8,0,0.0,0.3065318257357752,0.19521337011781512,0.3469129321713674,-0.0057951662968989395,,,,metis
email-Eu-core,ld,0.5,0.49994,7,8,0,0.0,0.30377863281773965,0.1914784162415018,0.34432007711806,0.002350971297214775,,,,metis
email-Eu-core,ld,0.5,0.49994,8,8,0,0.0,0.32270215250792167,0.2146520029970453,0.3621416330573922,0.0055288973506312875,,,,metis
email-Eu-core,ld,0.5,0.49994,9,8,0,0.0,0.30936071575775204,0.19907797939818775,0.34957707590060827,0.0016166752041548338,,,,metis
email-Eu-core,lsim,0.5,0.50012,0,8,0,0.0,0.4758089639007675,0.3135022977189554,0.5063329648787221,-0.006862351080814391,,,,metis
email-Eu-core,lsim,0.5,0.50012,1,8,0,0.0,0.4758089639007675,0.3135022977189554,0.5063329648787221,-0.005579531608813127,,,,metis
email-Eu-core,lsim,0.5,0.50012,2,8,0,0.0,0.5188192250958935,0.3476142577154113,0.5468386844271043,0.001921286238130849,,,,metis
email-Eu-core,lsim,0.5,0.50012,3,8,0,0.0,0.4941692744969439,0.33791742945262504,0.523624129273234,-0.002519548902822118,,,,metis
email-Eu-core,lsim,0.5,0.50012,4,8,0,0.0,0.48846175875510706,0.3261996224001939,0.518248978872821,-0.00010573473489625964,,,,metis
email-Eu-core,lsim,0.5,0.50012,5,8,0,0.0,0.4598754569208435,0.2910450505335378,0.49132724896638236,-0.0026598729241732524,,,,metis
email-Eu-core,lsim,0.5,0.50012,6,8,0,0.0,0.49221601278811805,0.3324858730243726,0.5217845810508294,0.004400354762957652,,,,metis
email-Eu-core,lsim,0.5,0.50012,7,8,0,0.0,0.4955416067535951,0.3340304476294506,0.5249165497228586,0.006705166232600695,,,,metis
email-Eu-core,lsim,0.5,0.50012,8,8,0,0.0,0.4958457372683964,0.33012771527155677,0.5252029444823688,-0.002636757982754502,,,,metis
email-Eu-core,lsim,0.5,0.50012,9,8,0,0.0,0.49713650787921393,0.35023684072413985,0.526418552740929,-0.003161415089071492,,,,metis
